AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904211313|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904211313|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904211313|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904211314|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904211314|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904211314|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904211314|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904211314|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904211314|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904211314|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904211315|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904211315|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904211457|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200904211459|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20200904211500|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20200904211508|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200904211508|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200904221326|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904221326|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904221326|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904221326|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904221327|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904221327|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904221327|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904221327|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904221327|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904221327|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904221328|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904221328|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904223853|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200904223853|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200904224058|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200904224100|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200904224100|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200904224853|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200904231339|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904231339|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904231339|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904231340|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904231340|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904231340|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904231340|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904231340|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904231340|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200904231341|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200904231341|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200904231341|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905001353|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905001353|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905001353|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905001353|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905001353|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905001353|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905001354|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905001354|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905001354|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905001354|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905001355|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905001355|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905001553|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200905001553|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200905002553|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200905011411|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905011411|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905011411|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905011411|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905011412|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905011412|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905011412|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905011412|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905011412|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905011412|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905011413|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905011413|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905013000|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200905013002|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200905013003|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200905015253|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200905015253|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200905020253|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200905021809|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200905021811|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20200905021811|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20200905021819|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200905021819|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200905032953|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200905032953|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200905033953|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200905041903|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200905041905|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200905041905|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200905050653|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200905050653|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200905051653|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200905064353|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200905064353|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200905065354|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200905070501|SAT|erro|nvl 0:(no error) marca inicio dos logs (01.04.00:98)
20200905070502|SAT|info|nvl 2:(boot) configuracoes do SAT lidas da memoria
20200905070502|SAT|info|nvl 2:(boot) CNPJ associado ao SAT: 0347681100015103476811088148
20200905070502|SAT|info|nvl 2:(boot) assinatura associada ao SAT: wnkRjIovZcmDUSEw6JgMoaS21Rh657YdrA7A7Igeb7hNvbcffuVxlKb52a0BKpG9XNnN0qnrNKxFiSf5x9CqV5rvCjosSVaXl1Yj7EOhrD2QS+qffduTiQVE/tsbA7uB9fNvqPi8p+rXhUhxZZYPbAzlcpDqL8Ry/DKqymsmmEt2DdAQXK6j7SSvcPBv+4CxItnAmbAW1X22OjECHPqb5PsFUKaZuoTOpUXWq+9WVURty2h5q0tdLhcW3W2pNxAWNngcgk+6x6j+C53Q4fLuNvjzrlQ8axarJay/mAIrjM+8xWt2rI20+lBFQ+z8gnA/sa5vMa2YAp1ftW2T2IfRCw==
20200905070504|SAT|info|nvl 2:(boot) rede configurada com sucesso
20200905070508|SAT|info|nvl 2:(boot) arquivo de parametrizacao carregado com sucesso
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: ambiente:1
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: mensagem:Producao
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: cUF:35
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CNPJ:03476811088148
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: xNome:DIA BRASIL SOCIEDADE LIMITADA
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: xFantasia:DIA
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: IE:796695145113
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: cRegTrib:3
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: xLgr:AVENIDA TIRADENTES
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: nro:777
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: xBairro:JARDIM GUARULHOS
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: xMun:GUARULHOS
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CEP:07090000
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: endereco 0 :wssatsp.fazenda.sp.gov.br
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: endereco 1 :wssatsp.fazenda.sp.gov.br
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: endereco 2 :wssatsp.fazenda.sp.gov.br
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: porta:443
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeServicoNacional:CfeServicoNacional/CfeServicoNacional.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeAtivacao:CfeAtivacao/CfeAtivacao.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeRecepcao:CfeRecepcao/CfeRecepcao.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeRetRecepcao:CfeRetRecepcao/CfeRetRecepcao.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeCancelamento:CfeCancelamento/CfeCancelamento.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeStatus:CfeStatus/CfeStatus.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeParametrizacao:CfeParametrizacao/CfeParametrizacao.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeComandos:CfeComandos/CfeComandos.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeAtualizacao:CfeAtualizacao/CfeAtualizacao.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeCertificacao:CfeCertificacao/CfeCertificacao.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeTeste:CfeTeste/CfeTeste.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeSignAC:CfeSignAC/CfeSignAC.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: CFeLogs:CfeLog/CfeLog.asmx
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: autorBloqueio:
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: cessacao:
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: nivelLog:2
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: transmissaoT:tempo
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: transmissaoV:013700
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: verificacaoT:tempo
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: verificacaoV:050300
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: comandosT:tempo
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: comandosV:024900
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: ntpEndereco:a.ntp.br
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: ntpPorta:123
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: ntpHorarioVeraoI:20191119000000
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: ntpHorarioVeraoF:20191120030000
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: autoBloqueioT:conexao
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: autoBloqueioV:036000
20200905070508|SAT|info|nvl 2:(boot) parametrizacao: limiteCFe:0000010000
20200905070509|SAT|info|nvl 2:(boot) niveis de tensao ajustados para bateria antiga.
20200905070512|SAT|info|nvl 2:(boot) token inicializado
20200905070512|SAT|info|nvl 2:(boot) par de chaves encontrado
20200905070513|SAT|info|nvl 2:(boot) certificado encontrado
20200905070513|SAT|info|nvl 2:(boot) status: serial:000150332
20200905070513|SAT|info|nvl 2:(boot) status: tipoLan:IPFIX
20200905070513|SAT|info|nvl 2:(boot) status: lanIP:010.010.010.201
20200905070513|SAT|info|nvl 2:(boot) status: lanMac:02:01:00:15:03:32
20200905070513|SAT|info|nvl 2:(boot) status: lanMask:255.255.255.000
20200905070513|SAT|info|nvl 2:(boot) status: lanGW:010.010.010.252
20200905070513|SAT|info|nvl 2:(boot) status: lanDNS1:010.105.186.005
20200905070513|SAT|info|nvl 2:(boot) status: lanDNS2:010.106.068.066
20200905070514|SAT|info|nvl 2:(boot) status: StatusLan:CONECTADO
20200905070514|SAT|info|nvl 2:(boot) status: NivelBateria:ALTO
20200905070514|SAT|info|nvl 2:(boot) status: MtTotal:1 Gbyte
20200905070514|SAT|info|nvl 2:(boot) status: MtUsada:0 Mbytes
20200905070514|SAT|info|nvl 2:(boot) status: Datahora:20200905070513
20200905070514|SAT|info|nvl 2:(boot) status: VerSoftware:01.04.00
20200905070514|SAT|info|nvl 2:(boot) status: VerLay:00.07
20200905070514|SAT|info|nvl 2:(boot) status: UltimoCFe:35180503476811088148590001503320000028063091
20200905070514|SAT|info|nvl 2:(boot) status: ListaInicial:00000000000000000000000000000000000000000000
20200905070514|SAT|info|nvl 2:(boot) status: ListaFinal:00000000000000000000000000000000000000000000
20200905070514|SAT|info|nvl 2:(boot) status: DhTransmissao:20180530143045
20200905070514|SAT|info|nvl 2:(boot) status: DhComunicacao:20200905041903
20200905070514|SAT|info|nvl 2:(boot) status: CertEmissao:20180524
20200905070514|SAT|info|nvl 2:(boot) status: CertVencimento:20221220
20200905070514|SAT|info|nvl 2:(boot) status: EstadoOperacao:0
20200905070525|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200905070525|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200905070525|SAT|info|nvl 2:(boot) data/hora posterior ao ultimo log (20200905070517,20200905065354). Sequencia de boot iniciada.
20200905070525|SAT|info|nvl 2:(boot) certificado digital AC-SAT validado
20200905070525|SAT|info|nvl 2:(boot) forca verificacao de comandos
20200905070525|SAT|info|nvl 2:(boot) forca verificacao de CFe em memoria
20200905070525|SAT|info|nvl 1:(boot) equipamento inicializado
20200905070525|SAT|info|nvl 2:(CFeComandos) forcado verificacao de comandos na SEFAZ
20200905070525|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200905070526|SAT|info|nvl 2:(dispatcher) forcado envio de CF-e-SAT para a SEFAZ
20200905070526|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200905070526|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200905070526|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200905070527|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200905070529|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200905070529|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200905070529|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20200905070529|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20200905070538|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200905070538|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200905070633|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905070633|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905070633|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905070633|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905070633|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905070633|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905080608|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905080608|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905080608|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905080608|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905080609|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905080609|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905080609|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905080609|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905080609|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905080609|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905080610|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905080610|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905084226|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200905084226|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200905085226|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200905090620|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905090621|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905090621|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905090621|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905090621|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905090621|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905090621|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905090622|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905090622|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905090622|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905090622|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905090622|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905095429|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200905095431|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200905095431|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200905100633|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905100633|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905100633|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905100633|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905100633|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905100633|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905100634|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905100634|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905100634|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905100634|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905100634|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905100634|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905101926|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200905101926|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200905102926|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200905110645|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905110645|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905110645|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905110646|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905110646|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905110646|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905110646|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905110646|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905110646|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905110646|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905110647|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905110647|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905114030|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905114030|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905114030|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905115626|SAT|info|nvl 2:(dispatcher) nenhum CF-e-SAT para ser transmitido para a SEFAZ
20200905115626|SAT|info|nvl 2:(dispatcher) aguarda proxima transmissao (tempo:013700)
20200905120626|SAT|info|nvl 2:(CFeRetRecepcao) nenhum lote pendente de verificacao na SEFAZ
20200905120657|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905120658|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905120658|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905120658|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905120658|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905120658|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905120658|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905120659|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905120659|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905120659|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905120659|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905120659|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905120838|SAT-SEFAZ|info|nvl 2:(CFeStatus):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeStatus/CfeStatus.asmx
20200905120840|SEFAZ-SAT|info|nvl 2:(CFeStatus):0.07 resposta do webservice (109:Serviço em Operação)
20200905120840|SAT|info|nvl 2:(CFeStatus) aguarda proxima verificacao (tempo:050300)
20200905120848|SAT|erro|nvl 0:falha no acesso NTP, servidor nao encontrado
20200905120848|SAT|erro|nvl 1:falha na sincronizacao do relogio
20200905122406|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905122407|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905122407|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905124331|SAT-SEFAZ|info|nvl 2:(CFeComandos):0.07 acessado o webservice https://wssatsp.fazenda.sp.gov.br/CfeComandos/CfeComandos.asmx
20200905124334|SEFAZ-SAT|info|nvl 2:(CFeComandos):0.07 resposta do webservice (120:Não existem comandos da SEFAZ pendentes)
20200905124334|SAT|info|nvl 2:(CFeComandos) aguarda proxima verificacao (tempo:024900)
20200905130710|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905130711|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905130711|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905130711|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200905130711|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200905130711|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200905130711|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
